116633513730|10/01/2016|21|159|159|01/2030|35620|0|0
116633513730|11/01/2016|22|158|158|01/2030|35620|0|0
116633513730|12/01/2016|23|157|157|01/2030|35620|0|0
116633513730|01/01/2017|24|156|156|01/2030|35620|0|0
116633513730|02/01/2017|25|155|155|01/2030|35620|0|0
116633513730|03/01/2017|26|154|153|01/2030|35620|0|0
116633513730|04/01/2017|27|153|152|01/2030|35620|0|0
116633513730|05/01/2017|28|152|151|01/2030|35620|0|0
116633513730|06/01/2017|29|151|150|01/2030|35620|0|0
116633513730|07/01/2017|30|150|149|01/2030|35620|0|0
116633513730|08/01/2017|31|149|148|01/2030|35620|0|0
116633513730|09/01/2017|32|148|147|01/2030|35620|0|0
116633513730|10/01/2017|33|147|145|01/2030|35620|0|0
116633513730|11/01/2017|34|146|144|01/2030|35620|0|0
116633513730|12/01/2017|35|145|143|01/2030|35620|0|0
116633513730|01/01/2018|36|144|142|01/2030|35620|0|0
116633513730|02/01/2018|37|143|141|01/2030|35620|0|0
116633513730|03/01/2018|38|142|140|01/2030|35620|0|0
116633513730|04/01/2018|39|141|139|01/2030|35620|0|0
116633513730|05/01/2018|40|140|137|01/2030|35620|0|0
116633513730|06/01/2018|41|139|136|01/2030|35620|0|0
116633513730|07/01/2018|42|138|135|01/2030|35620|0|0
116633513730|08/01/2018|43|137|134|01/2030|35620|0|0
116633513730|09/01/2018|44|136|133|01/2030|35620|0|0
116633513730|10/01/2018|45|135|131|01/2030|35620|0|0
116633513730|11/01/2018|46|134|130|01/2030|35620|0|0
116633513730|12/01/2018|47|133|129|01/2030|35620|0|0
116633513730|01/01/2019|48|132|128|01/2030|35620|0|0
116633513730|02/01/2019|49|131|127|01/2030|35620|0|0
116633513730|03/01/2019|50|130|126|01/2030|35620|0|0
116633513730|04/01/2019|51|129|125|01/2030|35620|0|0
116633513730|05/01/2019|52|128|0|01/2030|35620|X|0
120766811006|03/01/2015|0|360|360|03/2045|19460|0|0
120766811006|04/01/2015|1|359|359|03/2045|19460|0|0
120766811006|05/01/2015|2|358|359|03/2045|19460|1|0
120766811006|06/01/2015|3|357|359|03/2045|19460|2|0
120766811006|07/01/2015|4|356|359|03/2045|19460|3|0
120766811006|08/01/2015|5|355|359|03/2045|19460|4|0
120766811006|09/01/2015|6|354|359|03/2045|19460|5|0
120766811006|10/01/2015|7|353|359|03/2045|19460|6|0
120766811006|11/01/2015|8|352|359|03/2045|19460|7|0
120766811006|12/01/2015|9|351|0|03/2045|19460|D|1
122631958306|01/01/2015|0|360|360|01/2045|35380|0|0
122631958306|02/01/2015|1|359|359|01/2045|35380|0|0
122631958306|03/01/2015|2|358|358|01/2045|35380|0|0
122631958306|04/01/2015|3|357|357|01/2045|35380|0|0
122631958306|05/01/2015|4|356|357|01/2045|35380|1|0
122631958306|06/01/2015|5|355|355|01/2045|35380|0|0
122631958306|07/01/2015|6|354|354|01/2045|35380|0|0
122631958306|08/01/2015|7|353|352|01/2045|35380|0|0
122631958306|09/01/2015|8|352|352|01/2045|35380|0|0
122631958306|10/01/2015|9|351|352|01/2045|35380|1|0
122631958306|11/01/2015|10|350|351|01/2045|35380|1|0
122631958306|12/01/2015|11|349|350|01/2045|35380|1|0
122631958306|01/01/2016|12|348|350|01/2045|35380|2|0
122631958306|02/01/2016|13|347|347|01/2045|35380|0|0
122631958306|03/01/2016|14|346|346|01/2045|35380|0|0
122631958306|04/01/2016|15|345|345|01/2045|35380|0|0
122631958306|05/01/2016|16|344|344|01/2045|35380|0|0
122631958306|06/01/2016|17|343|344|01/2045|35380|1|0
122631958306|07/01/2016|18|342|343|01/2045|35380|1|0
122631958306|08/01/2016|19|341|342|01/2045|35380|1|0
122631958306|09/01/2016|20|340|341|01/2045|35380|1|0
122631958306|10/01/2016|21|339|340|01/2045|35380|1|0
122631958306|11/01/2016|22|338|340|01/2045|35380|2|0
122631958306|12/01/2016|23|337|340|01/2045|35380|3|0
122631958306|01/01/2017|24|336|340|01/2045|35380|4|0
122631958306|02/01/2017|25|335|340|01/2045|35380|5|0
122631958306|03/01/2017|26|334|340|01/2045|35380|6|0
122631958306|04/01/2017|27|333|340|01/2045|35380|7|0
122631958306|05/01/2017|28|332|340|01/2045|35380|8|0
122631958306|06/01/2017|29|331|340|01/2045|35380|9|0
122631958306|07/01/2017|30|330|340|01/2045|35380|10|0
122631958306|08/01/2017|31|329|340|01/2045|35380|11|0
122631958306|09/01/2017|32|328|340|01/2045|35380|12|0
122631958306|10/01/2017|33|327|340|01/2045|35380|13|0
122631958306|11/01/2017|34|326|0|01/2045|35380|D|1
123224977981|02/01/2015|0|360|360|02/2045|43620|0|0
123224977981|03/01/2015|1|359|359|02/2045|43620|0|0
123224977981|04/01/2015|2|358|358|02/2045|43620|0|0
123224977981|05/01/2015|3|357|357|02/2045|43620|0|0
123224977981|06/01/2015|4|356|356|02/2045|43620|0|0
123224977981|07/01/2015|5|355|355|02/2045|43620|0|0
123224977981|08/01/2015|6|354|354|02/2045|43620|0|0
123224977981|09/01/2015|7|353|353|02/2045|43620|0|0
123224977981|10/01/2015|8|352|352|02/2045|43620|0|0
123224977981|11/01/2015|9|351|351|02/2045|43620|0|0
123224977981|12/01/2015|10|350|350|02/2045|43620|0|0
123224977981|01/01/2016|11|349|349|02/2045|43620|0|0
123224977981|02/01/2016|12|348|348|02/2045|43620|0|0
123224977981|03/01/2016|13|347|347|02/2045|43620|0|0
123224977981|04/01/2016|14|346|346|02/2045|43620|0|0
123224977981|05/01/2016|15|345|345|02/2045|43620|0|0
123224977981|06/01/2016|16|344|344|02/2045|43620|0|0
123224977981|07/01/2016|17|343|343|02/2045|43620|0|0
123224977981|08/01/2016|18|342|342|02/2045|43620|0|0
123224977981|09/01/2016|19|341|341|02/2045|43620|0|0
123224977981|10/01/2016|20|340|340|02/2045|43620|0|0
123224977981|11/01/2016|21|339|339|02/2045|43620|0|0
123224977981|12/01/2016|22|338|338|02/2045|43620|0|0
123224977981|01/01/2017|23|337|337|02/2045|43620|0|0
123224977981|02/01/2017|24|336|336|02/2045|43620|0|0
123224977981|03/01/2017|25|335|335|02/2045|43620|0|0
123224977981|04/01/2017|26|334|334|02/2045|43620|0|0
123224977981|05/01/2017|27|333|333|02/2045|43620|0|0
123224977981|06/01/2017|28|332|332|02/2045|43620|0|0
123224977981|07/01/2017|29|331|331|02/2045|43620|0|0
123224977981|08/01/2017|30|330|330|02/2045|43620|0|0
123224977981|09/01/2017|31|329|329|02/2045|43620|0|0
123224977981|10/01/2017|32|328|328|02/2045|43620|0|0
123224977981|11/01/2017|33|327|327|02/2045|43620|0|0
123224977981|12/01/2017|34|326|326|02/2045|43620|0|0
123224977981|01/01/2018|35|325|325|02/2045|43620|0|0
123224977981|02/01/2018|36|324|324|02/2045|43620|0|0
123224977981|03/01/2018|37|323|323|02/2045|43620|0|0
123224977981|04/01/2018|38|322|322|02/2045|43620|0|0
123224977981|05/01/2018|39|321|321|02/2045|43620|0|0
123224977981|06/01/2018|40|320|320|02/2045|43620|0|0
123224977981|07/01/2018|41|319|319|02/2045|43620|0|0
123224977981|08/01/2018|42|318|318|02/2045|43620|0|0
123224977981|09/01/2018|43|317|317|02/2045|43620|0|0
123224977981|10/01/2018|44|316|316|02/2045|43620|0|0
123224977981|11/01/2018|45|315|315|02/2045|43620|0|0
123224977981|12/01/2018|46|314|314|02/2045|43620|0|0
123224977981|01/01/2019|47|313|313|02/2045|43620|0|0
123224977981|02/01/2019|48|312|312|02/2045|43620|0|0
123224977981|03/01/2019|49|311|311|02/2045|43620|0|0
123224977981|04/01/2019|50|310|310|02/2045|43620|0|0
123224977981|05/01/2019|51|309|309|02/2045|43620|0|0
123224977981|06/01/2019|52|308|308|02/2045|43620|0|0
133562890745|03/01/2015|0|360|360|03/2045|16980|0|0
133562890745|04/01/2015|1|359|357|03/2045|16980|0|0
133562890745|05/01/2015|2|358|355|03/2045|16980|0|0
133562890745|06/01/2015|3|357|353|03/2045|16980|0|0
133562890745|07/01/2015|4|356|351|03/2045|16980|0|0
133562890745|08/01/2015|5|355|347|03/2045|16980|0|0
133562890745|09/01/2015|6|354|333|03/2045|16980|0|0
133562890745|10/01/2015|7|353|333|03/2045|16980|0|0
133562890745|11/01/2015|8|352|335|03/2045|16980|0|0
133562890745|12/01/2015|9|351|324|03/2045|16980|0|0
133562890745|01/01/2016|10|350|324|03/2045|16980|0|0
133562890745|02/01/2016|11|349|317|03/2045|16980|0|0
133562890745|03/01/2016|12|348|312|03/2045|16980|0|0
133562890745|04/01/2016|13|347|312|03/2045|16980|0|0
133562890745|05/01/2016|14|346|308|03/2045|16980|0|0
133562890745|06/01/2016|15|345|305|03/2045|16980|0|0
133562890745|07/01/2016|16|344|303|03/2045|16980|0|0
133562890745|08/01/2016|17|343|298|03/2045|16980|0|0
133562890745|09/01/2016|18|342|295|03/2045|16980|0|0
133562890745|10/01/2016|19|341|295|03/2045|16980|0|0
133562890745|11/01/2016|20|340|289|03/2045|16980|0|0
133562890745|12/01/2016|21|339|287|03/2045|16980|0|0
133562890745|01/01/2017|22|338|286|03/2045|16980|0|0
133562890745|02/01/2017|23|337|284|03/2045|16980|0|0
133562890745|03/01/2017|24|336|283|03/2045|16980|0|0
133562890745|04/01/2017|25|335|278|03/2045|16980|0|0
133562890745|05/01/2017|26|334|278|03/2045|16980|0|0
133562890745|06/01/2017|27|333|277|03/2045|16980|0|0
133562890745|07/01/2017|28|332|274|03/2045|16980|0|0
133562890745|08/01/2017|29|331|273|03/2045|16980|0|0
133562890745|09/01/2017|30|330|272|03/2045|16980|0|0
133562890745|10/01/2017|31|329|271|03/2045|16980|0|0
133562890745|11/01/2017|32|328|268|03/2045|16980|0|0
133562890745|12/01/2017|33|327|263|03/2045|16980|0|0
133562890745|01/01/2018|34|326|263|03/2045|16980|0|0
133562890745|02/01/2018|35|325|256|03/2045|16980|0|0
133562890745|03/01/2018|36|324|250|03/2045|16980|0|0
133562890745|04/01/2018|37|323|246|03/2045|16980|0|0
133562890745|05/01/2018|38|322|240|03/2045|16980|0|0
133562890745|06/01/2018|39|321|239|03/2045|16980|0|0
133562890745|07/01/2018|40|320|238|03/2045|16980|0|0
133562890745|08/01/2018|41|319|238|03/2045|16980|0|0
133562890745|09/01/2018|42|318|236|03/2045|16980|0|0
133562890745|10/01/2018|43|317|235|03/2045|16980|0|0
133562890745|11/01/2018|44|316|235|03/2045|16980|0|0
133562890745|12/01/2018|45|315|225|03/2045|16980|0|0
133562890745|01/01/2019|46|314|222|03/2045|16980|0|0
133562890745|02/01/2019|47|313|219|03/2045|16980|0|0
133562890745|03/01/2019|48|312|215|03/2045|16980|0|0
133562890745|04/01/2019|49|311|204|03/2045|16980|0|0
133562890745|05/01/2019|50|310|204|03/2045|16980|0|0
133562890745|06/01/2019|51|309|196|03/2045|16980|0|0
134527182113|01/01/2015|0|360|359|01/2045|47940|0|0
134527182113|02/01/2015|1|359|358|01/2045|47940|0|0
134527182113|03/01/2015|2|358|358|01/2045|47940|0|0
134527182113|04/01/2015|3|357|356|01/2045|47940|0|0
134527182113|05/01/2015|4|356|355|01/2045|47940|0|0
134527182113|06/01/2015|5|355|354|01/2045|47940|0|0
134527182113|07/01/2015|6|354|353|01/2045|47940|0|0
134527182113|08/01/2015|7|353|352|01/2045|47940|0|0
134527182113|09/01/2015|8|352|351|01/2045|47940|0|0
134527182113|10/01/2015|9|351|351|01/2045|47940|0|0
134527182113|11/01/2015|10|350|349|01/2045|47940|0|0
134527182113|12/01/2015|11|349|348|01/2045|47940|0|0
134527182113|01/01/2016|12|348|347|01/2045|47940|0|0
134527182113|02/01/2016|13|347|346|01/2045|47940|0|0
134527182113|03/01/2016|14|346|346|01/2045|47940|0|0
134527182113|04/01/2016|15|345|345|01/2045|47940|0|0
134527182113|05/01/2016|16|344|342|01/2045|47940|0|0
134527182113|06/01/2016|17|343|341|01/2045|47940|0|0
134527182113|07/01/2016|18|342|341|01/2045|47940|0|0
134527182113|08/01/2016|19|341|339|01/2045|47940|0|0
134527182113|09/01/2016|20|340|338|01/2045|47940|0|0
134527182113|10/01/2016|21|339|337|01/2045|47940|0|0
134527182113|11/01/2016|22|338|336|01/2045|47940|0|0
134527182113|12/01/2016|23|337|336|01/2045|47940|0|0
134527182113|01/01/2017|24|336|334|01/2045|47940|0|0
134527182113|02/01/2017|25|335|333|01/2045|47940|0|0
134527182113|03/01/2017|26|334|332|01/2045|47940|0|0
134527182113|04/01/2017|27|333|332|01/2045|47940|0|0
134527182113|05/01/2017|28|332|331|01/2045|47940|0|0
134527182113|06/01/2017|29|331|329|01/2045|47940|0|0
134527182113|07/01/2017|30|330|328|01/2045|47940|0|0
134527182113|08/01/2017|31|329|327|01/2045|47940|0|0
134527182113|09/01/2017|32|328|327|01/2045|47940|0|0
134527182113|10/01/2017|33|327|325|01/2045|47940|0|0
134527182113|11/01/2017|34|326|324|01/2045|47940|0|0
134527182113|12/01/2017|35|325|324|01/2045|47940|0|0
134527182113|01/01/2018|36|324|323|01/2045|47940|0|0
134527182113|02/01/2018|37|323|322|01/2045|47940|0|0
134527182113|03/01/2018|38|322|321|01/2045|47940|0|0
134527182113|04/01/2018|39|321|320|01/2045|47940|0|0
134527182113|05/01/2018|40|320|319|01/2045|47940|0|0
134527182113|06/01/2018|41|319|318|01/2045|47940|0|0
134527182113|07/01/2018|42|318|317|01/2045|47940|0|0
134527182113|08/01/2018|43|317|316|01/2045|47940|0|0
134527182113|09/01/2018|44|316|315|01/2045|47940|0|0
134527182113|10/01/2018|45|315|314|01/2045|47940|0|0
134527182113|11/01/2018|46|314|313|01/2045|47940|0|0
134527182113|12/01/2018|47|313|312|01/2045|47940|0|0
134527182113|01/01/2019|48|312|311|01/2045|47940|0|0
134527182113|02/01/2019|49|311|310|01/2045|47940|0|0
134527182113|03/01/2019|50|310|309|01/2045|47940|0|0
134527182113|04/01/2019|51|309|308|01/2045|47940|0|0
134527182113|05/01/2019|52|308|307|01/2045|47940|0|0
134527182113|06/01/2019|53|307|306|01/2045|47940|0|0
138022530996|01/01/2015|0|360|359|01/2045|35620|0|0
138022530996|02/01/2015|1|359|359|01/2045|35620|0|0
138022530996|03/01/2015|2|358|357|01/2045|35620|0|0
138022530996|04/01/2015|3|357|356|01/2045|35620|0|0
138022530996|05/01/2015|4|356|355|01/2045|35620|0|0
138022530996|06/01/2015|5|355|353|01/2045|35620|0|0
138022530996|07/01/2015|6|354|353|01/2045|35620|0|0
138022530996|08/01/2015|7|353|352|01/2045|35620|0|0
138022530996|09/01/2015|8|352|352|01/2045|35620|0|0
138022530996|10/01/2015|9|351|350|01/2045|35620|0|0
138022530996|11/01/2015|10|350|350|01/2045|35620|0|0
138022530996|12/01/2015|11|349|349|01/2045|35620|0|0
138022530996|01/01/2016|12|348|348|01/2045|35620|0|0
138022530996|02/01/2016|13|347|347|01/2045|35620|0|0
138022530996|03/01/2016|14|346|345|01/2045|35620|0|0
138022530996|04/01/2016|15|345|344|01/2045|35620|0|0
138022530996|05/01/2016|16|344|343|01/2045|35620|0|0
138022530996|06/01/2016|17|343|342|01/2045|35620|0|0
138022530996|07/01/2016|18|342|341|01/2045|35620|0|0
138022530996|08/01/2016|19|341|340|01/2045|35620|0|0
138022530996|09/01/2016|20|340|339|01/2045|35620|0|0
138022530996|10/01/2016|21|339|338|01/2045|35620|0|0
138022530996|11/01/2016|22|338|337|01/2045|35620|0|0
138022530996|12/01/2016|23|337|336|01/2045|35620|0|0
138022530996|01/01/2017|24|336|335|01/2045|35620|0|0
138022530996|02/01/2017|25|335|334|01/2045|35620|0|0
138022530996|03/01/2017|26|334|333|01/2045|35620|0|0
138022530996|04/01/2017|27|333|332|01/2045|35620|0|0
138022530996|05/01/2017|28|332|331|01/2045|35620|0|0
138022530996|06/01/2017|29|331|330|01/2045|35620|0|0
138022530996|07/01/2017|30|330|329|01/2045|35620|0|0
138022530996|08/01/2017|31|329|328|01/2045|35620|0|0
138022530996|09/01/2017|32|328|328|01/2045|35620|0|0
138022530996|10/01/2017|33|327|326|01/2045|35620|0|0
138022530996|11/01/2017|34|326|326|01/2045|35620|0|0
138022530996|12/01/2017|35|325|324|01/2045|35620|0|0
138022530996|01/01/2018|36|324|323|01/2045|35620|0|0
138022530996|02/01/2018|37|323|322|01/2045|35620|0|0
138022530996|03/01/2018|38|322|321|01/2045|35620|0|0
138022530996|04/01/2018|39|321|320|01/2045|35620|0|0
138022530996|05/01/2018|40|320|319|01/2045|35620|0|0
138022530996|06/01/2018|41|319|318|01/2045|35620|0|0
138022530996|07/01/2018|42|318|317|01/2045|35620|0|0
138022530996|08/01/2018|43|317|316|01/2045|35620|0|0
138022530996|09/01/2018|44|316|315|01/2045|35620|0|0
138022530996|10/01/2018|45|315|315|01/2045|35620|0|0
138022530996|11/01/2018|46|314|313|01/2045|35620|0|0
138022530996|12/01/2018|47|313|312|01/2045|35620|0|0
138022530996|01/01/2019|48|312|311|01/2045|35620|0|0
